gc,kind,pause_us,suspend_us,fixctx_us,roots_us,freach_us,handles_us,dep_us,after_us,weak_us,cards_us,card_regions,sweep_us,zero_us,zero_mb,marked_n,marked_mb,live_mb,committed_mb,win_n,win_ms,wait_ms,carve_ms,wzero_ms,blk_n,span_n,hole_n,clean_n,pause_a_us,window_us,pause_b_us,window_marked_n,bsusp_us,rescan_us,drain2_us,predrain_us,predrain_cards,predrain_passes,csweep_us,trim_us,pool_mb,bfresh_n,breo_n,bold_n,holes_mb,tail_mb,cls_n,clsfree_mb,spanreg_n,budget_mb,reason,cold_n,fitdisc_n,disc_mb,req_mb
260,young,10861,31,8,6078,0,8,1,1,768,2206,304,1636,2123375,81154.0,100724,8.5,87.0,1056.0,874830,1149.7,280.8,321.9,397.6,5128,0,854311,744475,0,0,0,0,0,0,0,0,0,0,0,0,270.0,0,0,368,512.4,9.4,25,23.1,0,279.0,,12356,0,204.0,419.9
261,young,13787,23,7,3527,0,11,1,0,836,7552,298,1736,2130034,81380.3,231253,18.5,105.5,1056.0,877696,1169.7,298.1,322.8,398.7,5130,0,857247,747048,0,0,0,0,0,0,0,0,0,0,0,0,270.0,0,0,368,434.9,9.4,25,22.9,0,297.5,,12400,0,204.6,421.2
262,young,14274,30,7,7332,0,12,1,1,870,3350,316,2575,2137550,81597.4,173372,14.3,119.8,1056.0,880649,1173.0,298.2,323.8,400.5,5144,0,860260,749543,0,0,0,0,0,0,0,0,0,0,0,0,270.0,0,0,368,386.7,9.4,25,22.1,0,311.8,,12433,0,205.3,422.5
263,young,16583,31,6,5112,0,11,2,1,948,6792,335,3582,2144546,81864.8,247286,19.1,138.9,1056.0,884001,1175.3,298.3,325.0,401.0,5144,0,863667,752819,0,0,0,0,0,0,0,0,0,0,0,0,270.0,0,0,368,308.3,9.4,25,22.1,0,330.9,,12468,0,206.2,424.3
264,full-cycle,27169,24,1135,0,0,0,1,0,1335,2334,293,1350,2152094,82145.4,562684,61.6,61.6,1056.0,887928,1179.6,298.5,326.4,403.0,5167,0,866738,756127,1159,19020,4534,516099,24,753,65,0,0,0,2449,0,226.0,1,15,374,678.3,1.9,25,26.4,0,256.0,promoted,12549,0,207.1,426.1
265,young,11437,36,9,6265,0,9,1,0,719,3067,341,1251,2170305,82885.8,160661,15.1,76.7,1056.0,891358,1184.3,298.7,327.6,405.8,5177,0,870198,758284,0,0,0,0,0,0,0,0,0,0,0,0,228.0,0,0,389,616.1,0.0,25,25.7,0,268.7,,12565,0,207.9,427.8
266,young,12579,30,6,6252,0,8,1,0,790,3828,320,1567,2174369,83077.5,159185,12.9,89.6,1056.0,894123,1186.4,298.8,328.5,406.4,5184,0,873022,760950,0,0,0,0,0,0,0,0,0,0,0,0,228.0,0,2,387,570.3,0.0,25,25.2,0,281.6,,12604,0,208.5,429.1
267,young,16769,32,8,6961,0,10,2,1,869,6422,325,2370,2180718,83313.2,286563,23.8,113.4,1056.0,896843,1189.5,298.9,329.4,408.1,5199,0,875799,763229,0,0,0,0,0,0,0,0,0,0,0,0,228.0,0,0,389,477.5,0.0,25,24.1,0,305.4,,12648,0,209.2,430.5
268,young,13632,28,34,6313,0,8,1,0,845,3704,344,2595,2187304,83514.2,222250,17.8,131.1,1056.0,899883,1192.2,299.0,330.4,409.2,5204,0,878924,765987,0,0,0,0,0,0,0,0,0,0,0,0,228.0,0,0,389,399.4,0.0,25,23.8,0,323.1,,12698,0,209.9,431.8
269,full-cycle,30245,32,3377,0,0,0,2,1,1221,1449,279,1237,2194761,83777.9,558724,60.3,60.3,1056.0,904116,1196.1,299.2,331.8,410.8,5234,0,883210,769749,3409,18108,5802,533120,20,2885,204,0,0,0,2906,0,268.0,2,17,350,624.9,3.6,25,25.9,0,256.0,promoted,12789,0,210.9,434.0
270,young,18266,28,5,10083,0,12,1,1,824,5734,298,1535,2209130,84459.8,347063,32.6,92.9,1056.0,906865,1200.3,299.3,332.7,413.7,5274,0,885978,771498,0,0,0,0,0,0,0,0,0,0,0,0,268.0,0,0,369,535.0,3.6,25,23.5,0,284.9,,12797,0,211.5,435.2
271,young,16438,24,7,7022,0,10,1,1,922,5422,316,2928,2212322,84601.3,241463,18.5,111.4,1056.0,911313,1203.7,299.7,334.0,414.7,5277,0,890473,775688,0,0,0,0,0,0,0,0,0,0,0,0,268.0,0,0,369,443.2,3.6,25,23.3,0,303.4,,12829,0,212.6,437.5
272,young,15541,50,7,5275,0,10,1,1,888,6418,338,2774,2217604,84808.7,232669,18.4,129.8,1056.0,914073,1206.7,299.8,335.0,416.1,5283,0,893296,778090,0,0,0,0,0,0,0,0,0,0,0,0,268.0,0,0,369,373.3,3.6,25,22.8,0,321.8,,12866,0,213.1,438.7
273,full-cycle,37951,161,6142,0,0,0,1,1,1373,4780,305,1390,2224247,85064.3,659932,68.2,68.2,1056.0,917828,1229.3,316.7,338.5,417.8,5302,0,896697,781385,6303,19476,10077,550776,21,3792,86,0,0,0,2079,0,250.0,2,2,373,644.6,3.6,26,30.8,0,260.2,promoted,12950,0,214.0,440.4
274,young,13819,32,7,6775,0,10,1,1,798,4722,323,1364,2240733,85750.4,191936,19.1,87.3,1056.0,921867,1232.9,316.9,340.6,418.5,5345,0,900802,785124,0,0,0,0,0,0,0,0,0,0,0,0,250.0,0,0,377,560.1,3.6,26,27.5,0,279.3,,12994,0,215.0,442.5
275,young,13575,33,9,5104,0,11,1,0,844,4726,306,2747,2247488,85925.6,171804,13.8,101.1,1056.0,924926,1234.9,317.0,341.6,418.8,5357,0,903928,788172,0,0,0,0,0,0,0,0,0,0,0,0,250.0,0,2,375,502.6,3.6,26,26.7,0,293.1,,13041,0,215.7,444.0
276,young,16092,29,8,4597,0,11,1,1,851,8037,323,2463,2257036,86163.9,245691,19.2,120.3,1056.0,928125,1238.0,317.1,342.8,420.1,5361,0,907183,791052,0,0,0,0,0,0,0,0,0,0,0,0,250.0,0,0,377,424.9,3.6,26,26.5,0,312.3,,13076,0,216.4,445.4
277,young,17829,47,4,5411,0,12,1,0,1117,8197,327,2942,2263471,86393.5,271823,21.0,141.3,1056.0,931469,1240.8,317.2,343.9,421.2,5361,0,910568,794151,0,0,0,0,0,0,0,0,0,0,0,0,250.0,0,0,377,337.4,3.6,26,26.5,0,333.3,,13108,0,217.1,446.9
278,full-cycle,24820,33,4050,0,0,0,1,0,1131,2272,271,1148,2269542,86637.3,475918,53.4,53.4,1056.0,935001,1247.0,317.8,347.0,422.9,5361,0,913736,797318,4083,15077,3929,435641,12,468,23,0,0,0,1725,0,252.0,1,0,375,678.3,1.9,26,30.9,0,256.0,promoted,13167,0,217.9,448.5
279,young,20156,48,6,12347,0,9,2,1,782,4497,322,2375,2290188,87373.2,357443,34.9,88.3,1056.0,939414,1255.7,318.0,348.3,429.4,5453,0,918227,800017,0,0,0,0,0,0,0,0,0,0,0,0,254.0,0,0,375,555.6,0.0,26,24.5,0,280.3,,13218,0,219.0,450.9
280,young,16010,26,11,7739,0,9,1,1,769,4872,322,2500,2293771,87505.5,249435,20.4,108.7,1056.0,942091,1257.6,318.1,349.2,429.9,5463,0,920965,802635,0,0,0,0,0,0,0,0,0,0,0,0,254.0,0,1,374,479.2,0.0,26,23.9,0,300.7,,13264,0,219.6,452.2
281,young,11701,53,9,3608,0,10,1,1,799,4737,337,2379,2299015,87723.5,193469,14.5,123.2,1056.0,944726,1260.0,318.4,350.4,430.3,5463,0,923666,805217,0,0,0,0,0,0,0,0,0,0,0,0,254.0,0,0,375,426.8,0.0,26,23.9,0,315.2,,13309,0,220.2,453.4
282,full-cycle,29051,27,4100,0,0,0,2,0,1032,849,245,1050,2305680,87991.9,509495,56.8,56.8,1056.0,947820,1262.5,318.5,351.5,431.1,5477,0,926844,808169,4127,14408,8675,458676,19,4729,2019,0,0,0,1826,0,296.0,2,9,343,620.8,3.7,26,29.3,0,256.0,promoted,13396,0,221.0,454.9
283,young,15569,27,8,8244,0,13,1,0,794,4272,313,2147,2320845,88625.2,324331,30.6,87.4,1056.0,951655,1267.5,318.6,352.7,434.2,5520,0,930753,810062,0,0,0,0,0,0,0,0,0,0,0,0,298.0,0,0,353,519.5,1.9,26,26.2,0,279.4,,13436,0,222.1,457.1
284,young,13834,36,8,6328,0,13,2,1,810,4915,309,1625,2324387,88779.6,194692,15.4,102.7,1056.0,954320,1270.0,318.7,353.5,435.4,5522,0,933482,812404,0,0,0,0,0,0,0,0,0,0,0,0,298.0,0,0,353,456.4,1.9,26,26.1,0,294.7,,13478,0,222.7,458.4
285,young,10391,32,7,4510,0,9,1,0,933,2291,315,2514,2330815,89012.3,137411,11.3,114.0,1056.0,957006,1272.2,318.8,354.4,436.1,5530,0,936245,814979,0,0,0,0,0,0,0,0,0,0,0,1,298.0,0,3,350,403.2,1.9,26,25.6,0,306.0,,13521,0,223.4,459.7
286,young,13303,25,6,7180,0,7,1,0,896,2580,320,2515,2337168,89269.2,147914,12.2,126.2,1056.0,959897,1275.1,318.9,355.4,437.5,5530,0,939170,817510,0,0,0,0,0,0,0,0,0,0,0,0,298.0,0,2,351,349.5,1.9,26,25.6,0,318.2,,13550,0,224.0,461.1
287,full-cycle,41493,32,5432,0,0,0,2,1,1325,2572,288,1343,2345883,89569.6,694564,70.8,70.8,1056.0,963910,1279.7,319.1,356.8,439.8,5566,0,942852,820861,5464,18805,13398,498283,16,2437,7024,0,0,0,3802,1,262.0,3,24,344,594.2,5.6,26,28.2,0,262.8,promoted,13672,0,224.9,463.0
288,young,15506,31,8,6527,0,9,1,1,762,7162,322,924,2360590,90192.9,232564,22.0,92.8,1056.0,966715,1284.7,319.2,357.7,443.4,5577,0,945688,822498,0,0,0,0,0,0,0,0,0,0,0,1,264.0,0,1,369,540.6,3.7,26,27.3,0,284.8,,13686,0,225.6,464.4
289,young,13422,29,8,6910,0,9,1,0,830,3530,301,2015,2364733,90374.8,241110,19.3,112.1,1056.0,969333,1288.7,319.3,360.1,444.5,5581,0,948366,824859,0,0,0,0,0,0,0,0,0,0,0,1,264.0,0,0,370,465.2,3.7,26,27.1,0,304.1,,13726,0,226.2,465.6
290,young,12516,31,8,4962,0,9,1,1,893,4042,314,2470,2369298,90599.1,193306,15.0,127.1,1056.0,972526,1291.5,319.4,361.1,445.6,5581,0,951603,827735,0,0,0,0,0,0,0,0,0,0,0,0,264.0,0,0,370,396.0,3.7,26,27.1,0,319.1,,13760,0,226.9,467.1
291,young,18569,23,7,6900,0,9,2,1,977,6202,351,4361,2374668,90849.8,269882,21.4,148.4,1056.0,977385,1295.6,319.6,363.2,446.8,5581,0,956554,832341,0,0,0,0,0,0,0,0,0,0,0,0,264.0,0,3,367,285.8,3.7,26,27.1,0,340.4,,13811,0,228.0,469.4
292,full-cycle,34419,28,5483,0,0,0,1,0,1332,1021,260,1351,2382044,91085.2,585453,62.8,62.8,1056.0,980926,1298.8,319.8,364.5,447.9,5581,0,959237,835554,5511,22284,4678,584831,20,2218,62,0,0,0,1933,0,192.0,1,0,405,718.9,1.9,26,30.9,0,256.0,promoted,13866,0,228.9,471.1
293,young,11814,24,6,5147,0,10,1,0,787,4978,332,771,2398301,91853.3,206702,18.7,81.5,1056.0,983822,1302.4,320.7,366.5,448.1,5614,0,962190,838300,0,0,0,0,0,0,0,0,0,0,0,0,194.0,0,0,405,652.6,0.0,26,28.3,0,273.5,,13902,0,229.6,472.6
294,young,13687,23,5,4805,0,9,1,1,784,6612,301,1364,2403303,92044.4,224162,17.4,98.9,1056.0,986385,1304.9,320.8,367.4,449.3,5614,0,964796,840540,0,0,0,0,0,0,0,0,0,0,0,0,194.0,0,0,405,587.9,0.0,26,28.3,0,290.9,,13936,0,230.3,473.9
295,young,16439,28,9,6032,0,12,2,1,934,6806,319,2524,2410353,92265.8,230203,18.5,117.5,1056.0,989919,1309.2,320.9,368.5,450.9,5625,0,968379,843641,0,0,0,0,0,0,0,0,0,0,0,0,194.0,0,1,404,499.9,0.0,26,27.5,0,309.5,,13974,0,231.1,475.5
296,young,20431,33,6,10957,0,9,1,0,970,5212,347,3147,2416079,92484.6,306489,24.5,142.0,1056.0,993083,1311.7,321.0,369.6,451.7,5629,0,971626,846675,0,0,0,0,0,0,0,0,0,0,0,0,194.0,0,0,405,406.9,0.0,26,27.2,0,334.0,,14022,0,231.7,477.0
297,full-cycle,23907,46,4752,0,0,0,1,0,1223,3204,211,1239,2423368,92715.4,559844,61.1,61.1,1056.0,997304,1314.7,321.2,370.9,452.5,5637,0,975869,850733,4798,11700,5367,480337,19,878,20,0,0,0,2037,0,286.0,1,0,358,628.6,1.9,26,30.6,0,256.0,promoted,14078,0,232.7,479.0
298,young,14830,32,6,6051,0,8,1,1,701,6386,309,1551,2438934,93393.6,248934,22.0,83.1,1056.0,1000897,1316.6,321.3,372.0,452.7,5670,0,979505,854294,0,0,0,0,0,0,0,0,0,0,0,0,286.0,0,0,359,544.8,1.9,26,28.0,0,275.1,,14113,0,233.6,480.7
299,young,15718,19,7,9256,0,9,1,1,883,3292,316,2202,2442840,93567.3,279668,23.8,107.0,1056.0,1004135,1318.9,321.4,373.1,453.3,5693,0,982831,857410,0,0,0,0,0,0,0,0,0,0,0,0,286.0,0,0,359,450.5,1.9,26,26.4,0,299.0,,14161,0,234.4,482.3
300,young,17858,22,6,10431,0,10,1,0,810,3437,331,3071,2447521,93759.5,255042,19.6,126.5,1056.0,1007281,1321.5,321.5,374.1,454.3,5693,0,986059,860338,0,0,0,0,0,0,0,0,0,0,0,0,286.0,0,0,359,380.2,1.9,26,26.4,0,318.5,,14208,0,235.1,483.8
301,full-cycle,23379,19,2161,0,0,0,2,0,1026,1615,206,1041,2452251,94004.2,466517,52.3,52.3,1056.0,1010376,1324.1,321.7,375.1,455.3,5693,0,989177,863191,2180,16569,3022,423369,22,312,26,0,0,0,1602,0,314.0,1,0,344,618.2,1.9,26,31.2,0,256.0,promoted,14262,0,235.8,485.3
302,young,15531,58,6,6421,0,10,1,0,809,5847,303,2264,2469161,94645.4,285800,28.3,80.5,1056.0,1014796,1329.0,321.8,376.5,457.9,5775,0,993678,865812,0,0,0,0,0,0,0,0,0,0,0,0,314.0,0,3,342,510.3,1.9,26,25.6,0,272.5,,14304,0,237.0,487.7
303,young,13127,32,6,4726,0,9,1,1,756,6039,297,1461,2472662,94790.4,223404,18.2,98.7,1056.0,1017240,1331.0,321.9,377.5,458.3,5791,0,996197,868199,0,0,0,0,0,0,0,0,0,0,0,1,314.0,0,1,344,441.2,1.9,26,24.5,0,290.7,,14351,0,237.6,488.9
304,young,11112,48,7,3823,0,10,2,0,914,4009,316,2202,2477542,95004.9,191803,15.1,113.7,1056.0,1019803,1333.4,322.0,378.4,459.4,5791,0,998836,870557,0,0,0,0,0,0,0,0,0,0,0,0,314.0,0,0,345,380.7,1.9,26,24.5,0,305.7,,14399,0,238.2,490.1
305,young,17354,37,8,8272,0,12,2,0,906,5642,322,2367,2483103,95248.9,202660,16.0,129.7,1056.0,1022543,1337.3,322.1,379.3,461.7,5791,0,1001636,872937,0,0,0,0,0,0,0,0,0,0,0,0,314.0,0,0,345,303.9,1.9,26,24.5,0,321.7,,14443,0,238.8,491.3
306,full-cycle,37561,32,4994,0,0,0,2,1,1276,3252,300,1292,2490692,95523.2,598382,63.9,63.9,1056.0,1026196,1341.4,322.3,380.7,463.6,5825,0,1004537,876019,5026,17788,11610,433185,17,1993,5051,0,0,0,3116,0,210.0,4,19,374,669.3,7.5,26,28.5,0,256.0,promoted,14537,0,239.7,493.2
307,young,11132,38,6,5285,0,8,1,1,706,4389,328,610,2508618,96211.4,232105,20.5,84.4,1056.0,1028637,1346.6,322.4,381.5,467.5,5835,0,1006992,877512,0,0,0,0,0,0,0,0,0,0,0,0,210.0,0,0,397,624.6,7.5,26,27.9,0,276.4,,14541,0,240.2,494.3
308,young,15698,30,6,6110,0,10,1,1,886,6607,309,1944,2512857,96403.9,233064,18.4,102.8,1056.0,1031535,1349.3,322.5,382.4,468.9,5836,0,1009937,880068,0,0,0,0,0,0,0,0,0,0,0,0,210.0,0,3,394,544.1,7.5,26,27.8,0,294.8,,14575,0,240.9,495.7
309,young,16385,32,6,5383,0,9,1,0,885,6651,322,3309,2518268,96617.7,254567,21.0,123.8,1056.0,1035436,1352.9,322.6,383.6,470.6,5848,0,1013899,883615,0,0,0,0,0,0,0,0,0,0,0,0,210.0,0,0,397,448.3,7.5,26,26.9,0,315.8,,14615,0,241.8,497.6
310,young,14147,27,10,5688,0,9,1,0,946,4540,359,2824,2523183,96828.6,183095,15.3,139.1,1056.0,1038822,1356.0,322.7,384.7,472.0,5853,0,1017344,886647,0,0,0,0,0,0,0,0,0,0,0,0,210.0,0,0,397,382.3,7.5,26,26.5,0,331.1,,14660,0,242.6,499.3
311,full-cycle,29422,32,2382,0,0,0,2,1,1361,3770,295,1377,2529786,97114.9,575909,60.6,60.6,1056.0,1043107,1359.6,322.9,386.2,473.1,5895,0,1021365,890565,2414,18382,5985,482804,23,762,47,0,0,0,2627,0,236.0,1,16,367,659.1,1.9,26,28.2,0,256.0,promoted,14763,0,243.7,501.4
312,young,13483,35,7,6587,0,11,1,0,786,4678,325,1270,2545191,97835.3,329256,32.9,93.4,1056.0,1045793,1363.8,323.0,387.1,476.1,5947,0,1024082,892167,0,0,0,0,0,0,0,0,0,0,0,0,236.0,0,1,383,562.6,1.9,26,25.1,0,285.4,,14772,0,244.4,502.8
313,young,17613,36,8,10213,0,11,1,0,857,3898,339,2480,2549036,97980.3,228649,18.1,111.5,1056.0,1050302,1366.8,323.2,388.4,477.0,5953,0,1028645,896486,0,0,0,0,0,0,0,0,0,0,0,1,236.0,0,0,384,471.3,1.9,26,24.8,0,303.5,,14815,0,245.5,504.9
314,young,13737,39,7,5084,0,9,1,0,815,4660,357,2994,2553584,98187.7,206963,16.6,128.1,1056.0,1053248,1369.3,323.3,389.3,477.9,5969,0,1031670,899238,0,0,0,0,0,0,0,0,0,0,0,0,236.0,0,0,384,411.2,1.9,26,23.8,0,320.1,,14863,0,246.2,506.4
315,full-cycle,31875,25,6382,0,0,0,1,0,1279,1752,286,1295,2562865,98460.9,559179,60.9,60.9,1056.0,1057129,1373.3,323.4,390.7,479.8,6000,0,1035593,902610,6407,17700,5215,487596,18,609,1536,0,0,0,2543,0,272.0,3,15,348,622.5,5.6,26,27.8,0,256.0,promoted,14968,0,247.1,508.2
316,young,13221,94,4,3619,0,12,2,1,842,7446,290,1137,2579866,99140.7,252538,24.2,85.2,1056.0,1060303,1378.5,323.6,391.7,483.4,6041,0,1038795,904714,0,0,0,0,0,0,0,0,0,0,0,0,274.0,0,2,363,541.0,3.7,26,25.4,0,277.2,,14977,0,247.8,509.7
317,young,16901,32,7,6134,0,10,2,0,875,7373,315,2382,2583789,99299.6,268738,22.4,107.6,1056.0,1063335,1381.2,323.7,392.7,484.5,6064,0,1041878,907480,0,0,0,0,0,0,0,0,0,0,0,0,274.0,0,0,365,449.3,3.7,26,23.8,0,299.6,,15014,0,248.5,511.1
318,young,8818,22,8,1591,0,8,1,0,839,4072,328,2179,2588000,99497.0,123700,10.0,117.6,1056.0,1066003,1384.4,323.8,393.6,485.4,6067,0,1044619,909922,0,0,0,0,0,0,0,0,0,0,0,0,274.0,0,0,365,393.8,3.7,26,23.6,0,309.6,,15061,0,249.0,512.3
319,young,14895,31,8,5362,0,10,2,0,922,5141,342,3346,2595065,99752.9,206129,16.9,134.5,1056.0,1070221,1387.7,323.9,394.9,486.6,6067,0,1048889,913860,0,0,0,0,0,0,0,0,0,0,0,0,274.0,0,1,364,314.5,3.7,26,23.6,0,326.5,,15093,0,250.0,514.3
320,full-cycle,33632,35,4347,0,0,0,2,1,1286,1865,309,1301,2601626,100047.2,600063,63.5,63.5,1056.0,1074442,1392.9,324.2,396.4,489.3,6104,0,1052290,917084,4382,17806,7211,507543,17,789,3234,0,0,0,4217,0,184.0,4,30,376,679.3,7.4,26,28.0,0,256.0,promoted,15209,0,251.0,516.3
321,young,14813,31,8,7538,0,12,1,1,843,5428,330,865,2618669,100761.7,275431,25.7,89.2,1056.0,1076746,1399.4,326.8,397.3,492.1,6113,0,1054644,918536,0,0,0,0,0,0,0,0,0,0,0,0,184.0,0,0,410,631.1,7.4,26,27.4,0,281.2,,15221,0,251.6,517.5
322,young,19949,23,8,12424,0,10,1,1,873,4264,314,2273,2622444,100930.4,286451,23.7,112.9,1056.0,1079706,1401.9,326.9,398.2,493.1,6137,0,1057625,921187,0,0,0,0,0,0,0,0,0,0,0,0,184.0,0,0,410,547.0,7.4,26,26.0,0,304.9,,15251,0,252.2,518.9
323,young,13244,23,6,5719,0,10,2,1,850,4107,339,2433,2628101,101140.5,214411,16.4,129.4,1056.0,1082735,1405.3,327.0,399.3,494.4,6137,0,1060706,923949,0,0,0,0,0,0,0,0,0,0,0,0,184.0,0,0,410,482.9,7.4,26,26.0,0,321.4,,15283,0,252.9,520.3
324,full-cycle,25166,26,5342,0,0,0,1,0,1071,1654,262,1086,2633887,101397.2,479906,55.0,55.0,1056.0,1087257,1408.8,327.1,400.7,495.7,6137,0,1065258,928111,5367,15042,3142,436818,18,351,25,0,0,0,1611,0,290.0,1,0,356,637.8,1.9,26,29.9,0,256.0,promoted,15344,0,254.0,522.4
325,young,13660,30,7,3226,1,10,1,0,775,7024,309,2483,2649918,102056.7,347239,32.0,87.1,1056.0,1091927,1412.4,327.3,402.0,497.2,6205,0,1069975,931401,0,0,0,0,0,0,0,0,0,0,0,0,290.0,0,2,355,513.8,1.9,26,25.3,0,279.1,,15379,0,255.1,524.9
326,young,11959,27,32,5592,0,10,1,0,893,3341,317,1962,2652887,102186.6,147226,11.6,98.7,1056.0,1094666,1414.1,327.4,402.9,497.5,6208,0,1072761,934108,0,0,0,0,0,0,0,0,0,0,0,0,290.0,0,0,357,464.4,1.9,26,25.1,0,290.7,,15413,0,255.7,526.2
327,young,15464,23,6,8510,0,11,2,0,822,3352,326,2632,2658016,102430.8,224301,17.9,116.6,1056.0,1097185,1416.6,327.5,403.7,498.6,6210,0,1075341,936327,0,0,0,0,0,0,0,0,0,0,0,0,290.0,0,0,357,402.1,1.9,26,25.0,0,308.6,,15447,0,256.3,527.4
328,young,16941,33,12,6106,0,11,1,1,948,6349,338,3381,2663983,102676.9,250003,21.0,137.7,1056.0,1099939,1419.4,327.6,404.7,499.8,6229,0,1078155,938774,0,0,0,0,0,0,0,0,0,0,0,0,290.0,0,0,357,326.7,1.9,26,23.6,0,329.7,,15493,0,257.0,528.7
329,full-cycle,29919,24,4366,0,0,0,2,0,1278,967,153,1294,2673015,102945.9,577241,61.9,61.9,1056.0,1103233,1424.0,327.8,405.9,502.4,6255,0,1081274,941403,4390,18603,3590,557833,23,1267,33,0,0,0,3325,0,274.0,4,19,341,607.3,7.5,27,31.1,0,256.0,promoted,15593,0,257.8,530.4
330,young,11461,24,5,6613,0,9,2,0,742,2868,301,1120,2693314,103597.6,204603,18.3,80.1,1056.0,1106140,1428.7,327.8,406.8,505.6,6261,0,1084204,943236,0,0,0,0,0,0,0,0,0,0,0,0,276.0,0,0,363,562.8,5.6,27,30.6,0,272.1,,15602,0,258.4,531.7
331,young,10742,28,7,2637,0,12,1,1,810,5457,296,1704,2698465,103779.6,167437,13.5,93.6,1056.0,1109341,1432.0,328.0,407.9,507.3,6263,0,1087459,945984,0,0,0,0,0,0,0,0,0,0,0,0,276.0,0,0,363,493.7,5.6,27,30.5,0,285.6,,15635,0,259.2,533.3
332,young,14256,27,8,5086,0,11,1,0,910,4980,306,3149,2703800,104000.8,230327,18.2,111.9,1056.0,1112038,1434.4,328.1,408.7,508.3,6263,0,1090202,948423,0,0,0,0,0,0,0,0,0,0,0,0,276.0,0,0,363,412.7,5.6,27,30.5,0,303.9,,15664,0,259.7,534.4
333,young,17824,24,6,5126,0,12,2,0,920,7869,335,3779,2709238,104217.7,278528,22.6,134.4,1056.0,1115898,1437.8,328.2,409.9,509.6,6263,0,1094121,951939,0,0,0,0,0,0,0,0,0,0,0,0,276.0,0,0,363,321.5,5.6,27,30.5,0,326.4,,15699,0,260.6,536.3
334,full-cycle,31811,28,3717,0,0,0,1,0,1237,3327,311,1258,2716223,104500.7,581895,60.9,60.9,1056.0,1119833,1442.1,328.4,411.4,511.6,6311,0,1097277,955278,3745,18644,6380,497550,16,1739,36,0,0,0,3027,0,208.0,4,21,372,668.5,7.5,27,30.6,0,256.0,promoted,15814,0,261.5,538.0
335,young,11000,22,7,1974,0,11,1,1,721,7396,307,805,2733022,105218.5,229369,24.6,85.5,1056.0,1122319,1446.6,328.5,412.2,514.8,6367,0,1099788,956699,0,0,0,0,0,0,0,0,0,0,0,0,210.0,0,0,396,609.8,5.6,27,27.2,0,277.5,,15818,0,262.1,539.3
336,young,13718,22,24,4872,0,15,2,1,988,5347,303,2359,2737693,105386.5,266506,20.4,105.9,1056.0,1126206,1450.0,328.8,413.6,516.0,6367,0,1103762,960314,0,0,0,0,0,0,0,0,0,0,0,0,210.0,0,1,395,502.5,5.6,27,27.2,0,297.9,,15865,0,262.8,540.9
337,young,13779,24,8,3964,0,9,2,1,843,6364,337,2477,2743712,105574.3,243541,19.6,125.5,1056.0,1129289,1452.8,328.9,414.6,517.2,6381,0,1106927,963094,0,0,0,0,0,0,0,0,0,0,0,0,210.0,0,0,396,424.9,5.6,27,26.4,0,317.5,,15914,0,263.6,542.4
338,full-cycle,28993,24,4488,0,0,0,1,0,1111,1608,180,1127,2749860,105816.3,577435,62.8,62.8,1056.0,1132851,1456.1,329.0,415.8,518.5,6406,0,1110555,966326,4512,18421,3902,542897,20,1114,25,0,0,0,2152,0,278.0,1,15,346,622.4,1.9,27,30.0,0,256.0,promoted,15998,0,264.3,543.9
339,young,12396,31,7,7134,0,11,2,1,902,3017,306,1199,2766112,106473.3,185677,17.3,80.2,1056.0,1136028,1461.5,329.3,417.4,521.5,6414,0,1113760,968070,0,0,0,0,0,0,0,0,0,0,0,1,278.0,0,0,362,563.4,1.9,27,29.4,0,272.2,,16009,0,265.1,545.6
340,young,12874,22,6,5128,0,9,2,1,799,5008,311,1787,2772664,106659.3,182839,14.5,94.7,1056.0,1138596,1463.2,329.4,418.3,521.8,6414,0,1116374,970620,0,0,0,0,0,0,0,0,0,0,0,0,278.0,0,0,362,503.3,1.9,27,29.4,0,286.7,,16040,0,265.7,546.8
341,young,13736,33,6,4237,0,11,1,1,800,5935,331,2637,2778720,106886.6,184982,14.3,109.0,1056.0,1142037,1466.2,329.7,419.4,522.6,6414,0,1119878,973870,0,0,0,0,0,0,0,0,0,0,0,0,278.0,0,0,362,433.6,1.9,27,29.4,0,301.0,,16078,0,266.5,548.4
342,young,18790,60,6,9379,0,12,2,0,1138,4880,329,3232,2784543,107119.1,318790,25.1,134.1,1056.0,1145388,1470.9,329.8,420.6,525.4,6414,0,1123268,976951,0,0,0,0,0,0,0,0,0,0,0,0,278.0,0,0,362,330.1,1.9,27,29.4,0,326.1,,16109,0,267.2,549.8
343,full-cycle,39097,22,5675,0,0,0,1,1,1337,5151,332,1353,2790755,107357.7,639114,64.7,64.7,1056.0,1150078,1475.9,330.1,422.7,527.3,6437,0,1126956,981137,5697,17241,13021,446939,22,5013,1476,0,0,0,3049,0,168.0,8,18,391,693.3,14.7,27,32.2,0,256.7,promoted,16198,0,268.3,552.1
344,young,11993,32,7,8202,0,9,1,0,773,2108,325,760,2810032,108087.8,127840,14.7,79.4,1056.0,1152895,1481.3,330.2,423.6,531.3,6471,0,1129774,982796,0,0,0,0,0,0,0,0,0,0,0,0,168.0,0,0,417,649.4,14.7,27,30.0,0,271.4,,16207,0,269.0,553.6
